file;category;confidence
S4-a- (2364).JPG;animal;0.0897
S4-a- (2364).JPG;animal;0.819
S4-a- (2365).JPG;animal;0.00861
S4-a- (2365).JPG;animal;0.086
S4-a- (2365).JPG;animal;0.206
S4-a- (2365).JPG;animal;0.879
S4-a- (2366).JPG;animal;0.0823
S4-a- (2366).JPG;animal;0.219
S4-a- (2366).JPG;animal;0.892
S4-a- (2367).JPG;animal;0.0672
S4-a- (2367).JPG;animal;0.164
S4-a- (2367).JPG;animal;0.891
S4-a- (2368).JPG;animal;0.00534
S4-a- (2368).JPG;animal;0.0143
S4-a- (2368).JPG;animal;0.0153
S4-a- (2368).JPG;animal;0.0237
S4-a- (2368).JPG;animal;0.054
S4-a- (2368).JPG;animal;0.2
S4-a- (2368).JPG;animal;0.416
S4-a- (2368).JPG;animal;0.468
S4-a- (2369).JPG;animal;0.00895
S4-a- (2369).JPG;animal;0.0106
S4-a- (2369).JPG;animal;0.0109
S4-a- (2369).JPG;animal;0.0231
S4-a- (2369).JPG;animal;0.0238
S4-a- (2369).JPG;animal;0.0361
S4-a- (2369).JPG;animal;0.0675
S4-a- (2369).JPG;animal;0.145
S4-a- (2369).JPG;animal;0.32
S4-a- (2369).JPG;animal;0.372
S4-a- (237).JPG;animal;0.00506
S4-a- (2370).JPG;animal;0.00549
S4-a- (2370).JPG;animal;0.00671
S4-a- (2370).JPG;animal;0.00761
S4-a- (2370).JPG;animal;0.0099
S4-a- (2370).JPG;animal;0.0165
S4-a- (2370).JPG;animal;0.0272
S4-a- (2370).JPG;animal;0.104
S4-a- (2370).JPG;animal;0.344
S4-a- (2370).JPG;animal;0.567
S4-a- (2371).JPG;animal;0.00503
S4-a- (2371).JPG;animal;0.0329
S4-a- (2371).JPG;animal;0.217
S4-a- (2371).JPG;animal;0.731
S4-a- (2372).JPG;animal;0.00554
S4-a- (2372).JPG;animal;0.00892
S4-a- (2372).JPG;animal;0.00919
S4-a- (2372).JPG;animal;0.0211
S4-a- (2372).JPG;animal;0.0899
S4-a- (2372).JPG;animal;0.312
S4-a- (2372).JPG;animal;0.677
S4-a- (2373).JPG;animal;0.0371
S4-a- (2373).JPG;animal;0.241
S4-a- (2373).JPG;animal;0.325
S4-a- (2374).JPG;animal;0.00827
S4-a- (2374).JPG;animal;0.95
S4-a- (2375).JPG;animal;0.957
S4-a- (2376).JPG;animal;0.957
S4-a- (2377).JPG;animal;0.0708
S4-a- (2377).JPG;animal;0.96
S4-a- (2378).JPG;animal;0.0315
S4-a- (2378).JPG;animal;0.959
S4-a- (2379).JPG;animal;0.0443
S4-a- (2379).JPG;animal;0.96
S4-a- (2380).JPG;animal;0.00721
S4-a- (2380).JPG;animal;0.961
S4-a- (2381).JPG;animal;0.0753
S4-a- (2381).JPG;animal;0.902
S4-a- (2382).JPG;animal;0.0267
S4-a- (2382).JPG;animal;0.828
S4-a- (2383).JPG;animal;0.00561
S4-a- (2383).JPG;animal;0.948
S4-a- (2384).JPG;animal;0.00502
S4-a- (2384).JPG;animal;0.0115
S4-a- (2384).JPG;animal;0.012
S4-a- (2384).JPG;animal;0.921
S4-a- (2385).JPG;animal;0.931
S4-a- (2386).JPG;animal;0.00537
S4-a- (2388).JPG;animal;0.0077
S4-a- (2390).JPG;animal;0.00617
S4-a- (2392).JPG;animal;0.00956
S4-a- (2392).JPG;animal;0.0274
S4-a- (2393).JPG;animal;0.00684
S4-a- (2394).JPG;animal;0.00958
S4-a- (2394).JPG;animal;0.0118
S4-a- (2394).JPG;animal;0.0595
S4-a- (2395).JPG;animal;0.00574
S4-a- (2395).JPG;animal;0.052
S4-a- (2396).JPG;animal;0.0319
S4-a- (2396).JPG;animal;0.298
S4-a- (2397).JPG;animal;0.0106
S4-a- (2397).JPG;animal;0.438
S4-a- (2398).JPG;animal;0.00759
S4-a- (2398).JPG;animal;0.145
S4-a- (2399).JPG;animal;0.0413
S4-a- (2400).JPG;animal;0.0481
S4-a- (2401).JPG;animal;0.00513
S4-a- (2401).JPG;animal;0.0603
S4-a- (2402).JPG;animal;0.00836
S4-a- (2402).JPG;animal;0.182
S4-a- (2403).JPG;animal;0.0119
S4-a- (2403).JPG;animal;0.0446
S4-a- (2404).JPG;animal;0.0153
S4-a- (2405).JPG;animal;0.00609
S4-a- (2405).JPG;animal;0.00675
S4-a- (2405).JPG;animal;0.0533
S4-a- (2406).JPG;animal;0.187
S4-a- (2407).JPG;animal;0.00543
S4-a- (2408).JPG;animal;0.00928
S4-a- (2408).JPG;animal;0.0203
S4-a- (2410).JPG;animal;0.00547
S4-a- (2410).JPG;animal;0.00566
S4-a- (2410).JPG;animal;0.0617
S4-a- (2411).JPG;animal;0.0278
S4-a- (2412).JPG;animal;0.00742
S4-a- (2415).JPG;animal;0.009
S4-a- (2415).JPG;animal;0.0249
S4-a- (2417).JPG;animal;0.0188
S4-a- (2420).JPG;animal;0.00759
S4-a- (2422).JPG;animal;0.00571
S4-a- (2422).JPG;animal;0.0106
S4-a- (2426).JPG;animal;0.00511
S4-a- (2428).JPG;animal;0.0172
S4-a- (2433).JPG;animal;0.00628
S4-a- (2438).JPG;animal;0.00507
S4-a- (2439).JPG;animal;0.01
S4-a- (2441).JPG;animal;0.00609
S4-a- (2442).JPG;animal;0.00591
S4-a- (2445).JPG;animal;0.00597
S4-a- (2446).JPG;animal;0.112
S4-a- (2447).JPG;animal;0.124
S4-a- (2448).JPG;animal;0.155
S4-a- (2448).JPG;animal;0.325
S4-a- (2449).JPG;animal;0.00529
S4-a- (2449).JPG;animal;0.00636
S4-a- (2449).JPG;animal;0.00759
S4-a- (2449).JPG;animal;0.91
S4-a- (245).JPG;animal;0.0062
S4-a- (2450).JPG;animal;0.01
S4-a- (2450).JPG;animal;0.942
S4-a- (2451).JPG;animal;0.00635
S4-a- (2451).JPG;animal;0.925
S4-a- (2458).JPG;animal;0.00965
S4-a- (2459).JPG;animal;0.00539
S4-a- (2460).JPG;animal;0.00626
S4-a- (2460).JPG;animal;0.00894
S4-a- (2461).JPG;animal;0.875
S4-a- (2462).JPG;animal;0.825
S4-a- (2463).JPG;animal;0.0157
S4-a- (2463).JPG;animal;0.887
S4-a- (2464).JPG;animal;0.0109
S4-a- (2464).JPG;animal;0.0112
S4-a- (2464).JPG;animal;0.912
S4-a- (2465).JPG;animal;0.926
S4-a- (2466).JPG;animal;0.0104
S4-a- (2466).JPG;animal;0.923
S4-a- (2467).JPG;animal;0.00709
S4-a- (2467).JPG;animal;0.0223
S4-a- (2467).JPG;animal;0.273
S4-a- (2467).JPG;animal;0.941
S4-a- (2468).JPG;animal;0.113
S4-a- (2468).JPG;animal;0.142
S4-a- (2468).JPG;animal;0.926
S4-a- (2469).JPG;animal;0.00968
S4-a- (2469).JPG;animal;0.0112
S4-a- (2469).JPG;animal;0.0489
S4-a- (2469).JPG;animal;0.18
S4-a- (2469).JPG;animal;0.831
S4-a- (247).JPG;animal;0.00749
S4-a- (247).JPG;animal;0.00876
S4-a- (247).JPG;animal;0.0389
S4-a- (2470).JPG;animal;0.457
S4-a- (2470).JPG;animal;0.729
S4-a- (2470).JPG;animal;0.755
S4-a- (2471).JPG;animal;0.00592
S4-a- (2471).JPG;animal;0.00886
S4-a- (2471).JPG;animal;0.119
S4-a- (2471).JPG;animal;0.516
S4-a- (2471).JPG;animal;0.675
S4-a- (2472).JPG;animal;0.0188
S4-a- (2472).JPG;animal;0.531
S4-a- (2472).JPG;animal;0.832
S4-a- (2473).JPG;animal;0.00615
S4-a- (2473).JPG;animal;0.741
S4-a- (2473).JPG;animal;0.946
S4-a- (2474).JPG;animal;0.708
S4-a- (2474).JPG;animal;0.95
S4-a- (2475).JPG;animal;0.00818
S4-a- (2475).JPG;animal;0.727
S4-a- (2475).JPG;animal;0.94
S4-a- (2476).JPG;animal;0.719
S4-a- (2477).JPG;animal;0.0158
S4-a- (2477).JPG;animal;0.29
S4-a- (2477).JPG;animal;0.402
S4-a- (2477).JPG;animal;0.503
S4-a- (2478).JPG;animal;0.00744
S4-a- (2478).JPG;animal;0.0571
S4-a- (2478).JPG;animal;0.102
S4-a- (2478).JPG;animal;0.71
S4-a- (2479).JPG;animal;0.00663
S4-a- (2479).JPG;animal;0.725
S4-a- (2479).JPG;animal;0.909
S4-a- (248).JPG;animal;0.0108
S4-a- (2480).JPG;animal;0.0067
S4-a- (2480).JPG;animal;0.141
S4-a- (2480).JPG;animal;0.763
S4-a- (2480).JPG;animal;0.921
S4-a- (2481).JPG;animal;0.719
S4-a- (2481).JPG;animal;0.948
S4-a- (2482).JPG;animal;0.541
S4-a- (2482).JPG;animal;0.742
S4-a- (2483).JPG;animal;0.622
S4-a- (2483).JPG;animal;0.728
S4-a- (2484).JPG;animal;0.00536
S4-a- (2484).JPG;animal;0.524
S4-a- (2484).JPG;animal;0.737
S4-a- (2485).JPG;animal;0.00719
S4-a- (2485).JPG;animal;0.0107
S4-a- (2485).JPG;animal;0.459
S4-a- (2485).JPG;animal;0.648
S4-a- (2486).JPG;animal;0.542
S4-a- (2486).JPG;animal;0.691
S4-a- (2487).JPG;animal;0.00846
S4-a- (2487).JPG;animal;0.0353
S4-a- (2487).JPG;animal;0.762
S4-a- (2487).JPG;animal;0.844
S4-a- (2488).JPG;animal;0.00527
S4-a- (2488).JPG;animal;0.00766
S4-a- (2488).JPG;animal;0.00796
S4-a- (2488).JPG;animal;0.78
S4-a- (2489).JPG;animal;0.00753
S4-a- (2489).JPG;animal;0.835
S4-a- (249).JPG;animal;0.00608
S4-a- (2490).JPG;animal;0.872
S4-a- (2491).JPG;animal;0.00547
S4-a- (2491).JPG;animal;0.00959
S4-a- (2491).JPG;animal;0.0265
S4-a- (2491).JPG;animal;0.0387
S4-a- (2491).JPG;animal;0.855
S4-a- (2492).JPG;animal;0.0203
S4-a- (2492).JPG;animal;0.0209
S4-a- (2492).JPG;animal;0.0228
S4-a- (2492).JPG;animal;0.863
S4-a- (2493).JPG;animal;0.0156
S4-a- (2493).JPG;animal;0.036
S4-a- (2493).JPG;animal;0.858
S4-a- (2494).JPG;animal;0.00601
S4-a- (2494).JPG;animal;0.0118
S4-a- (2494).JPG;animal;0.0286
S4-a- (2494).JPG;animal;0.044
S4-a- (2494).JPG;animal;0.0897
S4-a- (2494).JPG;animal;0.887
S4-a- (2495).JPG;animal;0.011
S4-a- (2495).JPG;animal;0.883
S4-a- (2496).JPG;animal;0.0309
S4-a- (2496).JPG;animal;0.889
S4-a- (2497).JPG;animal;0.00749
S4-a- (2497).JPG;animal;0.81
S4-a- (2498).JPG;animal;0.786
S4-a- (2499).JPG;animal;0.0102
S4-a- (2499).JPG;animal;0.0259
S4-a- (2499).JPG;animal;0.821
S4-a- (250).JPG;animal;0.00784
S4-a- (2500).JPG;animal;0.0178
S4-a- (2500).JPG;animal;0.0282
S4-a- (2500).JPG;animal;0.846
S4-a- (2500).JPG;animal;0.858
S4-a- (2501).JPG;animal;0.00912
S4-a- (2501).JPG;animal;0.0153
S4-a- (2501).JPG;animal;0.795
S4-a- (2501).JPG;animal;0.9
S4-a- (2502).JPG;animal;0.00533
S4-a- (2502).JPG;animal;0.0121
S4-a- (2502).JPG;animal;0.838
S4-a- (2502).JPG;animal;0.881
S4-a- (2503).JPG;animal;0.00592
S4-a- (2503).JPG;animal;0.00877
S4-a- (2503).JPG;animal;0.861
S4-a- (2504).JPG;animal;0.862
S4-a- (2505).JPG;animal;0.00644
S4-a- (2505).JPG;animal;0.0093
S4-a- (2505).JPG;animal;0.898
S4-a- (2506).JPG;animal;0.00803
S4-a- (2506).JPG;animal;0.0108
S4-a- (2506).JPG;animal;0.685
S4-a- (2506).JPG;animal;0.896
S4-a- (2507).JPG;animal;0.749
S4-a- (2507).JPG;animal;0.857
S4-a- (2508).JPG;animal;0.0205
S4-a- (2508).JPG;animal;0.897
S4-a- (2509).JPG;animal;0.00596
S4-a- (2509).JPG;animal;0.0106
S4-a- (2509).JPG;animal;0.888
S4-a- (251).JPG;animal;0.00657
S4-a- (2510).JPG;animal;0.87
S4-a- (2511).JPG;animal;0.00877
S4-a- (2511).JPG;animal;0.863
S4-a- (2512).JPG;animal;0.00967
S4-a- (2512).JPG;animal;0.0459
S4-a- (2512).JPG;animal;0.13
S4-a- (2512).JPG;animal;0.835
S4-a- (2513).JPG;animal;0.0229
S4-a- (2513).JPG;animal;0.0429
S4-a- (2513).JPG;animal;0.829
S4-a- (2514).JPG;animal;0.0255
S4-a- (2514).JPG;animal;0.0477
S4-a- (2514).JPG;animal;0.828
S4-a- (2515).JPG;animal;0.00501
S4-a- (2515).JPG;animal;0.0073
S4-a- (2515).JPG;animal;0.00928
S4-a- (2515).JPG;animal;0.0211
S4-a- (2515).JPG;animal;0.0305
S4-a- (2515).JPG;animal;0.0323
S4-a- (2515).JPG;animal;0.707
S4-a- (2515).JPG;animal;0.775
S4-a- (2515).JPG;animal;0.838
S4-a- (2516).JPG;animal;0.00514
S4-a- (2516).JPG;animal;0.0053
S4-a- (2516).JPG;animal;0.00583
S4-a- (2516).JPG;animal;0.0114
S4-a- (2516).JPG;animal;0.0196
S4-a- (2516).JPG;animal;0.0235
S4-a- (2516).JPG;animal;0.0598
S4-a- (2516).JPG;animal;0.459
S4-a- (2516).JPG;animal;0.788
S4-a- (2516).JPG;animal;0.79
S4-a- (2517).JPG;animal;0.00675
S4-a- (2517).JPG;animal;0.0164
S4-a- (2517).JPG;animal;0.0169
S4-a- (2517).JPG;animal;0.017
S4-a- (2517).JPG;animal;0.0689
S4-a- (2517).JPG;animal;0.684
S4-a- (2517).JPG;animal;0.749
S4-a- (2517).JPG;animal;0.78
S4-a- (2518).JPG;animal;0.00896
S4-a- (2518).JPG;animal;0.0124
S4-a- (2518).JPG;animal;0.0706
S4-a- (2518).JPG;animal;0.0752
S4-a- (2518).JPG;animal;0.821
S4-a- (2518).JPG;animal;0.829
S4-a- (2519).JPG;animal;0.00744
S4-a- (2519).JPG;animal;0.00847
S4-a- (2519).JPG;animal;0.00929
S4-a- (2519).JPG;animal;0.00958
S4-a- (2519).JPG;animal;0.0267
S4-a- (2519).JPG;animal;0.0516
S4-a- (2519).JPG;animal;0.735
S4-a- (2519).JPG;animal;0.778
S4-a- (2519).JPG;animal;0.783
S4-a- (2520).JPG;animal;0.00528
S4-a- (2520).JPG;animal;0.00564
S4-a- (2520).JPG;animal;0.0111
S4-a- (2520).JPG;animal;0.022
S4-a- (2520).JPG;animal;0.0374
S4-a- (2520).JPG;animal;0.781
S4-a- (2520).JPG;animal;0.83
S4-a- (2520).JPG;animal;0.882
S4-a- (2521).JPG;animal;0.0122
S4-a- (2521).JPG;animal;0.0218
S4-a- (2521).JPG;animal;0.127
S4-a- (2521).JPG;animal;0.869
S4-a- (2521).JPG;animal;0.954
S4-a- (2521).JPG;animal;0.963
S4-a- (2522).JPG;animal;0.00928
S4-a- (2522).JPG;animal;0.0322
S4-a- (2522).JPG;animal;0.0381
S4-a- (2522).JPG;animal;0.0458
S4-a- (2522).JPG;animal;0.337
S4-a- (2522).JPG;animal;0.889
S4-a- (2522).JPG;animal;0.948
S4-a- (2522).JPG;animal;0.959
S4-a- (2523).JPG;animal;0.00641
S4-a- (2523).JPG;animal;0.00723
S4-a- (2523).JPG;animal;0.00742
S4-a- (2523).JPG;animal;0.00747
S4-a- (2523).JPG;animal;0.0234
S4-a- (2523).JPG;animal;0.0238
S4-a- (2523).JPG;animal;0.0396
S4-a- (2523).JPG;animal;0.651
S4-a- (2523).JPG;animal;0.88
S4-a- (2523).JPG;animal;0.88
S4-a- (2523).JPG;animal;0.956
S4-a- (2524).JPG;animal;0.00744
S4-a- (2524).JPG;animal;0.0861
S4-a- (2524).JPG;animal;0.821
S4-a- (2524).JPG;animal;0.894
S4-a- (2524).JPG;animal;0.941
S4-a- (2525).JPG;animal;0.0167
S4-a- (2525).JPG;animal;0.02
S4-a- (2525).JPG;animal;0.0435
S4-a- (2525).JPG;animal;0.824
S4-a- (2525).JPG;animal;0.936
S4-a- (2525).JPG;animal;0.944
S4-a- (2526).JPG;animal;0.00558
S4-a- (2526).JPG;animal;0.00611
S4-a- (2526).JPG;animal;0.00666
S4-a- (2526).JPG;animal;0.0113
S4-a- (2526).JPG;animal;0.0133
S4-a- (2526).JPG;animal;0.0159
S4-a- (2526).JPG;animal;0.0245
S4-a- (2526).JPG;animal;0.0295
S4-a- (2526).JPG;animal;0.0512
S4-a- (2526).JPG;animal;0.103
S4-a- (2526).JPG;animal;0.824
S4-a- (2526).JPG;animal;0.934
S4-a- (2526).JPG;animal;0.946
S4-a- (2527).JPG;animal;0.0182
S4-a- (2527).JPG;animal;0.805
S4-a- (2527).JPG;animal;0.949
S4-a- (2527).JPG;animal;0.96
S4-a- (2528).JPG;animal;0.00796
S4-a- (2528).JPG;animal;0.907
S4-a- (2528).JPG;animal;0.942
S4-a- (2528).JPG;animal;0.962
S4-a- (2529).JPG;animal;0.0117
S4-a- (2529).JPG;animal;0.917
S4-a- (2529).JPG;animal;0.941
S4-a- (2529).JPG;animal;0.965
S4-a- (2530).JPG;animal;0.00525
S4-a- (2530).JPG;animal;0.00907
S4-a- (2530).JPG;animal;0.806
S4-a- (2530).JPG;animal;0.843
S4-a- (2530).JPG;animal;0.942
S4-a- (2531).JPG;animal;0.00591
S4-a- (2531).JPG;animal;0.00596
S4-a- (2531).JPG;animal;0.00683
S4-a- (2531).JPG;animal;0.849
S4-a- (2531).JPG;animal;0.87
S4-a- (2531).JPG;animal;0.941
S4-a- (2532).JPG;animal;0.0158
S4-a- (2532).JPG;animal;0.0412
S4-a- (2532).JPG;animal;0.0497
S4-a- (2532).JPG;animal;0.0543
S4-a- (2532).JPG;animal;0.811
S4-a- (2532).JPG;animal;0.844
S4-a- (2532).JPG;animal;0.955
S4-a- (2536).JPG;animal;0.0069
S4-a- (2540).JPG;animal;0.0224
S4-a- (2551).JPG;animal;0.00566
S4-a- (2557).JPG;animal;0.00749
S4-a- (256).JPG;animal;0.22
S4-a- (2561).JPG;animal;0.0083
S4-a- (257).JPG;animal;0.0167
S4-a- (2571).JPG;animal;0.00569
S4-a- (2578).JPG;animal;0.00996
S4-a- (2579).JPG;animal;0.00929
S4-a- (2581).JPG;animal;0.011
S4-a- (2583).JPG;animal;0.00609
S4-a- (2585).JPG;animal;0.0055
S4-a- (2585).JPG;animal;0.0142
S4-a- (2587).JPG;animal;0.00574
S4-a- (2589).JPG;animal;0.00612
S4-a- (259).JPG;animal;0.0135
S4-a- (2590).JPG;animal;0.01
S4-a- (2593).JPG;animal;0.00937
S4-a- (2596).JPG;animal;0.00562
S4-a- (2597).JPG;animal;0.00553
S4-a- (2598).JPG;animal;0.00767
S4-a- (2601).JPG;animal;0.0188
S4-a- (2605).JPG;animal;0.00938
S4-a- (261).JPG;animal;0.00567
S4-a- (2613).JPG;animal;0.00733
S4-a- (2614).JPG;animal;0.0057
S4-a- (2614).JPG;animal;0.00622
S4-a- (2615).JPG;animal;0.0115
S4-a- (2616).JPG;animal;0.00574
S4-a- (2619).JPG;animal;0.0055
S4-a- (2620).JPG;animal;0.0111
S4-a- (2621).JPG;animal;0.0118
S4-a- (2625).JPG;animal;0.00747
S4-a- (2625).JPG;animal;0.00765
S4-a- (2629).JPG;animal;0.00765
S4-a- (2630).JPG;animal;0.0211
S4-a- (2631).JPG;animal;0.00882
S4-a- (2633).JPG;animal;0.00592
S4-a- (2635).JPG;animal;0.00647
S4-a- (2636).JPG;animal;0.01
S4-a- (2639).JPG;animal;0.0542
S4-a- (2640).JPG;animal;0.00599
S4-a- (2641).JPG;animal;0.0637
S4-a- (2642).JPG;animal;0.0054
S4-a- (2642).JPG;animal;0.0306
S4-a- (2644).JPG;animal;0.0123
S4-a- (2645).JPG;animal;0.00611
S4-a- (2645).JPG;animal;0.00987
S4-a- (2646).JPG;animal;0.00944
S4-a- (2647).JPG;animal;0.0149
S4-a- (2648).JPG;animal;0.0146
S4-a- (2649).JPG;animal;0.00609
S4-a- (2650).JPG;animal;0.00533
S4-a- (2650).JPG;animal;0.0597
S4-a- (2651).JPG;animal;0.00923
S4-a- (2651).JPG;animal;0.0127
S4-a- (2652).JPG;animal;0.036
S4-a- (2652).JPG;animal;0.0391
S4-a- (2653).JPG;animal;0.00523
S4-a- (2653).JPG;animal;0.01
S4-a- (2654).JPG;animal;0.0397
S4-a- (2656).JPG;animal;0.0279
S4-a- (2657).JPG;animal;0.027
S4-a- (2658).JPG;animal;0.0349
S4-a- (2659).JPG;animal;0.0134
S4-a- (2660).JPG;animal;0.0227
S4-a- (2662).JPG;animal;0.072
S4-a- (2663).JPG;animal;0.0096
S4-a- (2663).JPG;animal;0.0154
S4-a- (2664).JPG;animal;0.0148
S4-a- (2665).JPG;animal;0.00789
S4-a- (2666).JPG;animal;0.0137
S4-a- (2666).JPG;animal;0.0861
S4-a- (2667).JPG;animal;0.00815
S4-a- (2667).JPG;animal;0.178
S4-a- (2668).JPG;animal;0.00628
S4-a- (2670).JPG;animal;0.0564
S4-a- (2671).JPG;animal;0.028
S4-a- (2672).JPG;animal;0.0423
S4-a- (2673).JPG;animal;0.00751
S4-a- (2673).JPG;animal;0.0536
S4-a- (2674).JPG;animal;0.0161
S4-a- (2676).JPG;animal;0.0305
S4-a- (2677).JPG;animal;0.00823
S4-a- (2678).JPG;animal;0.0492
S4-a- (2679).JPG;animal;0.0121
S4-a- (2680).JPG;animal;0.00538
S4-a- (2680).JPG;animal;0.181
S4-a- (2681).JPG;animal;0.0368
S4-a- (2682).JPG;animal;0.0255
S4-a- (2683).JPG;animal;0.00613
S4-a- (2683).JPG;animal;0.013
S4-a- (2684).JPG;animal;0.00553
S4-a- (2684).JPG;animal;0.00868
S4-a- (2685).JPG;animal;0.00898
S4-a- (2686).JPG;animal;0.031
S4-a- (2687).JPG;animal;0.0377
S4-a- (2688).JPG;animal;0.00628
S4-a- (2688).JPG;animal;0.084
S4-a- (2689).JPG;animal;0.00565
S4-a- (2689).JPG;animal;0.0108
S4-a- (2690).JPG;animal;0.00627
S4-a- (2690).JPG;animal;0.0867
S4-a- (2691).JPG;animal;0.0326
S4-a- (2692).JPG;animal;0.114
S4-a- (2693).JPG;animal;0.262
S4-a- (2694).JPG;animal;0.011
S4-a- (2694).JPG;animal;0.0361
S4-a- (2695).JPG;animal;0.0209
S4-a- (2696).JPG;animal;0.00566
S4-a- (2696).JPG;animal;0.0252
S4-a- (2697).JPG;animal;0.0332
S4-a- (2697).JPG;animal;0.139
S4-a- (2698).JPG;animal;0.017
S4-a- (2698).JPG;animal;0.0382
S4-a- (2699).JPG;animal;0.00683
S4-a- (2699).JPG;animal;0.0644
S4-a- (2700).JPG;animal;0.0397
S4-a- (2701).JPG;animal;0.0145
S4-a- (2702).JPG;animal;0.0127
S4-a- (2702).JPG;animal;0.0275
S4-a- (2703).JPG;animal;0.0184
S4-a- (2703).JPG;animal;0.0188
S4-a- (2704).JPG;animal;0.0566
S4-a- (2705).JPG;animal;0.0119
S4-a- (2705).JPG;animal;0.112
S4-a- (2706).JPG;animal;0.00956
S4-a- (2706).JPG;animal;0.0393
S4-a- (2708).JPG;animal;0.0144
S4-a- (2709).JPG;animal;0.0223
S4-a- (2710).JPG;animal;0.0108
S4-a- (2711).JPG;animal;0.0127
S4-a- (2712).JPG;animal;0.0158
S4-a- (2712).JPG;animal;0.0659
S4-a- (2713).JPG;animal;0.107
S4-a- (2714).JPG;animal;0.0648
S4-a- (2715).JPG;animal;0.00596
S4-a- (2715).JPG;animal;0.008
S4-a- (2716).JPG;animal;0.0254
S4-a- (2717).JPG;animal;0.00995
S4-a- (2717).JPG;animal;0.0354
S4-a- (2718).JPG;animal;0.0217
S4-a- (2719).JPG;animal;0.00889
S4-a- (272).JPG;animal;0.791
S4-a- (2720).JPG;animal;0.00568
S4-a- (2720).JPG;animal;0.00808
S4-a- (2721).JPG;animal;0.00618
S4-a- (2721).JPG;animal;0.0137
S4-a- (2722).JPG;animal;0.0293
S4-a- (2723).JPG;animal;0.00957
S4-a- (2723).JPG;animal;0.023
S4-a- (2724).JPG;animal;0.0213
S4-a- (2725).JPG;animal;0.00508
S4-a- (2725).JPG;animal;0.00953
S4-a- (2725).JPG;animal;0.0295
S4-a- (2726).JPG;animal;0.142
S4-a- (2727).JPG;animal;0.0125
S4-a- (2728).JPG;animal;0.00526
S4-a- (2729).JPG;animal;0.035
S4-a- (2730).JPG;animal;0.00959
S4-a- (2731).JPG;animal;0.0143
S4-a- (2732).JPG;animal;0.0146
S4-a- (2732).JPG;animal;0.0327
S4-a- (2733).JPG;animal;0.01
S4-a- (2734).JPG;animal;0.019
S4-a- (2735).JPG;animal;0.0974
S4-a- (2736).JPG;animal;0.00676
S4-a- (2736).JPG;animal;0.0325
S4-a- (2737).JPG;animal;0.00762
S4-a- (2737).JPG;animal;0.0123
S4-a- (2738).JPG;animal;0.00579
S4-a- (2738).JPG;animal;0.0178
S4-a- (2739).JPG;animal;0.0103
S4-a- (2741).JPG;animal;0.019
S4-a- (2743).JPG;animal;0.0209
S4-a- (2744).JPG;animal;0.0133
S4-a- (2745).JPG;animal;0.00701
S4-a- (2745).JPG;animal;0.00772
S4-a- (2746).JPG;animal;0.0443
S4-a- (2747).JPG;animal;0.0335
S4-a- (2749).JPG;animal;0.0133
S4-a- (2750).JPG;animal;0.0056
S4-a- (2751).JPG;animal;0.00816
S4-a- (2751).JPG;animal;0.00851
S4-a- (2752).JPG;animal;0.0117
S4-a- (2755).JPG;animal;0.0133
S4-a- (2756).JPG;animal;0.0196
S4-a- (2757).JPG;animal;0.00587
S4-a- (2758).JPG;animal;0.0267
S4-a- (2758).JPG;animal;0.0392
S4-a- (2759).JPG;animal;0.0116
S4-a- (2761).JPG;animal;0.0263
S4-a- (2762).JPG;animal;0.00622
S4-a- (2763).JPG;animal;0.00567
S4-a- (2764).JPG;animal;0.00593
S4-a- (2764).JPG;animal;0.0257
S4-a- (2765).JPG;animal;0.167
S4-a- (2766).JPG;animal;0.00657
S4-a- (2766).JPG;animal;0.0249
S4-a- (2767).JPG;animal;0.0116
S4-a- (2768).JPG;animal;0.00571
S4-a- (2769).JPG;animal;0.0306
S4-a- (2770).JPG;animal;0.0194
S4-a- (2771).JPG;animal;0.0193
S4-a- (2772).JPG;animal;0.00899
S4-a- (2773).JPG;animal;0.0266
S4-a- (2774).JPG;animal;0.037
S4-a- (2774).JPG;animal;0.0473
S4-a- (2775).JPG;animal;0.0097
S4-a- (2775).JPG;animal;0.0188
S4-a- (2776).JPG;animal;0.0203
S4-a- (2777).JPG;animal;0.00705
S4-a- (2777).JPG;animal;0.0113
S4-a- (2778).JPG;animal;0.00574
S4-a- (278).JPG;animal;0.00538
S4-a- (2781).JPG;animal;0.00833
S4-a- (2782).JPG;animal;0.0127
S4-a- (2783).JPG;animal;0.00931
S4-a- (2784).JPG;animal;0.00518
S4-a- (2785).JPG;animal;0.0295
S4-a- (2786).JPG;animal;0.0133
S4-a- (2787).JPG;animal;0.0174
S4-a- (2788).JPG;animal;0.00659
S4-a- (2788).JPG;animal;0.0189
S4-a- (2788).JPG;animal;0.0279
S4-a- (2789).JPG;animal;0.00745
S4-a- (2790).JPG;animal;0.00721
S4-a- (2790).JPG;animal;0.00826
S4-a- (2790).JPG;animal;0.0185
S4-a- (2791).JPG;animal;0.00518
S4-a- (2792).JPG;animal;0.0307
S4-a- (2793).JPG;animal;0.0211
S4-a- (2794).JPG;animal;0.00669
S4-a- (2795).JPG;animal;0.00969
S4-a- (2800).JPG;animal;0.00955
S4-a- (2802).JPG;animal;0.0191
S4-a- (2806).JPG;animal;0.00843
S4-a- (2809).JPG;animal;0.00847
S4-a- (2809).JPG;animal;0.019
S4-a- (2809).JPG;animal;0.04
S4-a- (2811).JPG;animal;0.00664
