,Sitio,Año,Camara,Especie,Cantidad,Nombre,Fecha,Hora,Ruta,existe,Rota,esta
758,Sauce,2020,S19,guanaco,1.0,IMG_0251.JPG,2017-01-05,00:09,Muestreo ct sauce/CT S 2020/S19/IMG_0251.JPG,True,False,True
759,Sauce,2020,S19,guanaco,2.0,IMG_0274.JPG,2017-01-05,00:10,Muestreo ct sauce/CT S 2020/S19/IMG_0274.JPG,True,False,True
760,Sauce,2020,S19,guanaco,1.0,IMG_0278.JPG,2017-01-05,00:10,Muestreo ct sauce/CT S 2020/S19/IMG_0278.JPG,True,False,True
762,Sauce,2020,S19,guanaco,1.0,IMG_0301.JPG,2017-01-05,00:11,Muestreo ct sauce/CT S 2020/S19/IMG_0301.JPG,True,False,True
763,Sauce,2020,S19,guanaco,1.0,IMG_1436.JPG,2017-01-07,18:44,Muestreo ct sauce/CT S 2020/S19/IMG_1436.JPG,True,False,True
764,Sauce,2020,S19,guanaco,1.0,IMG_1439.JPG,2017-01-07,18:44,Muestreo ct sauce/CT S 2020/S19/IMG_1439.JPG,True,False,True
765,Sauce,2020,S19,guanaco,1.0,IMG_1446.JPG,2017-01-07,18:45,Muestreo ct sauce/CT S 2020/S19/IMG_1446.JPG,True,False,True
766,Sauce,2020,S19,passeriforme,1.0,IMG_1502.JPG,2017-01-07,21:20,Muestreo ct sauce/CT S 2020/S19/IMG_1502.JPG,True,False,True
767,Sauce,2020,S19,guanaco,3.0,IMG_1776.JPG,2017-01-08,01:32,Muestreo ct sauce/CT S 2020/S19/IMG_1776.JPG,True,False,True
768,Sauce,2020,S19,guanaco,2.0,IMG_1779.JPG,2017-01-08,01:32,Muestreo ct sauce/CT S 2020/S19/IMG_1779.JPG,True,False,True
769,Sauce,2020,S19,guanaco,1.0,IMG_1798.JPG,2017-01-08,01:33,Muestreo ct sauce/CT S 2020/S19/IMG_1798.JPG,True,False,True
770,Sauce,2020,S19,guanaco,2.0,IMG_1836.JPG,2017-01-08,01:35,Muestreo ct sauce/CT S 2020/S19/IMG_1836.JPG,True,False,True
771,Sauce,2020,S19,guanaco,1.0,IMG_1846.JPG,2017-01-08,01:38,Muestreo ct sauce/CT S 2020/S19/IMG_1846.JPG,True,False,True
772,Sauce,2020,S19,guanaco,1.0,IMG_2051.JPG,2017-01-09,20:53,Muestreo ct sauce/CT S 2020/S19/IMG_2051.JPG,True,False,True
773,Sauce,2020,S19,guanaco,1.0,IMG_2281.JPG,2017-01-11,17:20,Muestreo ct sauce/CT S 2020/S19/IMG_2281.JPG,True,False,True
774,Sauce,2020,S19,guanaco,1.0,IMG_2371.JPG,2017-01-11,17:25,Muestreo ct sauce/CT S 2020/S19/IMG_2371.JPG,True,False,True
775,Sauce,2020,S19,guanaco,1.0,IMG_2372.JPG,2017-01-11,17:25,Muestreo ct sauce/CT S 2020/S19/IMG_2372.JPG,True,False,True
776,Sauce,2020,S19,guanaco,2.0,IMG_2377.JPG,2017-01-11,17:27,Muestreo ct sauce/CT S 2020/S19/IMG_2377.JPG,True,False,True
777,Sauce,2020,S19,guanaco,2.0,IMG_2388.JPG,2017-01-11,17:28,Muestreo ct sauce/CT S 2020/S19/IMG_2388.JPG,True,False,True
778,Sauce,2020,S19,guanaco,1.0,IMG_2393.JPG,2017-01-11,17:28,Muestreo ct sauce/CT S 2020/S19/IMG_2393.JPG,True,False,True
779,Sauce,2020,S19,guanaco,1.0,IMG_2546.JPG,2017-01-13,01:34,Muestreo ct sauce/CT S 2020/S19/IMG_2546.JPG,True,False,True
780,Sauce,2020,S19,passeriforme,1.0,IMG_2641.JPG,2017-01-14,19:20,Muestreo ct sauce/CT S 2020/S19/IMG_2641.JPG,True,False,True
781,Sauce,2020,S19,guanaco,1.0,IMG_2646.JPG,2017-01-14,19:39,Muestreo ct sauce/CT S 2020/S19/IMG_2646.JPG,True,False,True
782,Sauce,2020,S19,guanaco,1.0,IMG_2656.JPG,2017-01-14,19:51,Muestreo ct sauce/CT S 2020/S19/IMG_2656.JPG,True,False,True
783,Sauce,2020,S19,guanaco,1.0,IMG_2661.JPG,2017-01-14,19:52,Muestreo ct sauce/CT S 2020/S19/IMG_2661.JPG,True,False,True
784,Sauce,2020,S19,guanaco,1.0,IMG_2687.JPG,2017-01-14,19:59,Muestreo ct sauce/CT S 2020/S19/IMG_2687.JPG,True,False,True
785,Sauce,2020,S19,guanaco,1.0,IMG_2692.JPG,2017-01-14,19:59,Muestreo ct sauce/CT S 2020/S19/IMG_2692.JPG,True,False,True
786,Sauce,2020,S19,guanaco,1.0,IMG_2744.JPG,2017-01-14,20:03,Muestreo ct sauce/CT S 2020/S19/IMG_2744.JPG,True,False,True
787,Sauce,2020,S19,guanaco,1.0,IMG_2777.JPG,2017-01-14,20:08,Muestreo ct sauce/CT S 2020/S19/IMG_2777.JPG,True,False,True
788,Sauce,2020,S19,guanaco,1.0,z-S19 (151).JPG,2017-01-16,18:51,Muestreo ct sauce/CT S 2020/S19/z-S19 (151).JPG,True,False,True
789,Sauce,2020,S19,guanaco,1.0,z-S19 (157).JPG,2017-01-16,18:51,Muestreo ct sauce/CT S 2020/S19/z-S19 (157).JPG,True,False,True
790,Sauce,2020,S19,guanaco,1.0,z-S19 (161).JPG,2017-01-16,18:52,Muestreo ct sauce/CT S 2020/S19/z-S19 (161).JPG,True,False,True
791,Sauce,2020,S19,guanaco,1.0,z-S19 (166).JPG,2017-01-16,18:52,Muestreo ct sauce/CT S 2020/S19/z-S19 (166).JPG,True,False,True
792,Sauce,2020,S19,guanaco,1.0,z-S19 (397).JPG,2017-01-17,19:32,Muestreo ct sauce/CT S 2020/S19/z-S19 (397).JPG,True,False,True
793,Sauce,2020,S19,guanaco,1.0,z-S19 (402).JPG,2017-01-17,20:13,Muestreo ct sauce/CT S 2020/S19/z-S19 (402).JPG,True,False,True
794,Sauce,2020,S19,guanaco,1.0,z-S19 (405).JPG,2017-01-17,20:13,Muestreo ct sauce/CT S 2020/S19/z-S19 (405).JPG,True,False,True
795,Sauce,2020,S19,guanaco,1.0,z-S19 (407).JPG,2017-01-17,20:13,Muestreo ct sauce/CT S 2020/S19/z-S19 (407).JPG,True,False,True
796,Sauce,2020,S19,guanaco,1.0,z-S19 (418).JPG,2017-01-17,20:46,Muestreo ct sauce/CT S 2020/S19/z-S19 (418).JPG,True,False,True
797,Sauce,2020,S19,guanaco,2.0,z-S19 (427).JPG,2017-01-17,20:46,Muestreo ct sauce/CT S 2020/S19/z-S19 (427).JPG,True,False,True
798,Sauce,2020,S19,guanaco,1.0,z-S19 (437).JPG,2017-01-17,20:47,Muestreo ct sauce/CT S 2020/S19/z-S19 (437).JPG,True,False,True
799,Sauce,2020,S19,guanaco,3.0,z-S19 (516).JPG,2017-01-18,21:43,Muestreo ct sauce/CT S 2020/S19/z-S19 (516).JPG,True,False,True
800,Sauce,2020,S19,passeriforme,1.0,z-S19 (559).JPG,2017-01-18,22:14,Muestreo ct sauce/CT S 2020/S19/z-S19 (559).JPG,True,False,True
801,Sauce,2020,S19,gato montes,1.0,z-S19 (846).JPG,2017-01-19,11:39,Muestreo ct sauce/CT S 2020/S19/z-S19 (846).JPG,True,False,True
802,Sauce,2020,S19,guanaco,1.0,z-S19 (1096).JPG,2017-01-19,22:43,Muestreo ct sauce/CT S 2020/S19/z-S19 (1096).JPG,True,False,True
803,Sauce,2020,S19,guanaco,1.0,z-S19 (1102).JPG,2017-01-19,22:48,Muestreo ct sauce/CT S 2020/S19/z-S19 (1102).JPG,True,False,True
804,Sauce,2020,S19,guanaco,1.0,z-S19 (1112).JPG,2017-01-19,22:57,Muestreo ct sauce/CT S 2020/S19/z-S19 (1112).JPG,True,False,True
805,Sauce,2020,S19,guanaco,1.0,z-S19 (1116).JPG,2017-01-19,22:57,Muestreo ct sauce/CT S 2020/S19/z-S19 (1116).JPG,True,False,True
806,Sauce,2020,S19,guanaco,2.0,z-S19 (1214).JPG,2017-01-20,22:28,Muestreo ct sauce/CT S 2020/S19/z-S19 (1214).JPG,True,False,True
807,Sauce,2020,S19,guanaco,1.0,z-S19 (1231).JPG,2017-01-20,22:29,Muestreo ct sauce/CT S 2020/S19/z-S19 (1231).JPG,True,False,True
808,Sauce,2020,S19,guanaco,2.0,z-S19 (1302).JPG,2017-01-20,22:35,Muestreo ct sauce/CT S 2020/S19/z-S19 (1302).JPG,True,False,True
809,Sauce,2020,S19,guanaco,1.0,z-S19 (1411).JPG,2017-01-21,22:41,Muestreo ct sauce/CT S 2020/S19/z-S19 (1411).JPG,True,False,True
810,Sauce,2020,S19,guanaco,1.0,z-S19 (1452).JPG,2017-01-22,00:09,Muestreo ct sauce/CT S 2020/S19/z-S19 (1452).JPG,True,False,True
811,Sauce,2020,S19,guanaco,2.0,z-S19 (1462).JPG,2017-01-22,00:09,Muestreo ct sauce/CT S 2020/S19/z-S19 (1462).JPG,True,False,True
812,Sauce,2020,S19,guanaco,1.0,z-S19 (1472).JPG,2017-01-22,00:12,Muestreo ct sauce/CT S 2020/S19/z-S19 (1472).JPG,True,False,True
813,Sauce,2020,S19,guanaco,1.0,z-S19 (1476).JPG,2017-01-22,00:12,Muestreo ct sauce/CT S 2020/S19/z-S19 (1476).JPG,True,False,True
814,Sauce,2020,S19,guanaco,1.0,z-S19 (1484).JPG,2017-01-22,00:12,Muestreo ct sauce/CT S 2020/S19/z-S19 (1484).JPG,True,False,True
815,Sauce,2020,S19,guanaco,1.0,z-S19 (1485).JPG,2017-01-22,00:12,Muestreo ct sauce/CT S 2020/S19/z-S19 (1485).JPG,True,False,True
816,Sauce,2020,S19,guanaco,1.0,z-S19 (1527).JPG,2017-01-23,16:09,Muestreo ct sauce/CT S 2020/S19/z-S19 (1527).JPG,True,False,True
817,Sauce,2020,S19,guanaco,2.0,z-S19 (1541).JPG,2017-01-23,16:30,Muestreo ct sauce/CT S 2020/S19/z-S19 (1541).JPG,True,False,True
818,Sauce,2020,S19,guanaco,4.0,z-S19 (1892).JPG,2017-01-23,23:26,Muestreo ct sauce/CT S 2020/S19/z-S19 (1892).JPG,True,False,True
819,Sauce,2020,S19,guanaco,1.0,z-S19 (1896).JPG,2017-01-23,23:27,Muestreo ct sauce/CT S 2020/S19/z-S19 (1896).JPG,True,False,True
820,Sauce,2020,S19,guanaco,2.0,z-S19 (1906).JPG,2017-01-23,23:27,Muestreo ct sauce/CT S 2020/S19/z-S19 (1906).JPG,True,False,True
821,Sauce,2020,S19,guanaco,1.0,z-S19 (1912).JPG,2017-01-23,23:28,Muestreo ct sauce/CT S 2020/S19/z-S19 (1912).JPG,True,False,True
822,Sauce,2020,S19,guanaco,1.0,z-S19 (1920).JPG,2017-01-23,23:28,Muestreo ct sauce/CT S 2020/S19/z-S19 (1920).JPG,True,False,True
823,Sauce,2020,S19,passeriforme,1.0,z-S19 (1984).JPG,2017-01-24,14:13,Muestreo ct sauce/CT S 2020/S19/z-S19 (1984).JPG,True,False,True
824,Sauce,2020,S19,guanaco,1.0,z-S19 (2176).JPG,2017-01-26,02:06,Muestreo ct sauce/CT S 2020/S19/z-S19 (2176).JPG,True,False,True
825,Sauce,2020,S19,guanaco,1.0,z-S19 (2192).JPG,2017-01-26,16:13,Muestreo ct sauce/CT S 2020/S19/z-S19 (2192).JPG,True,False,True
826,Sauce,2020,S19,guanaco,1.0,z-S19 (2196).JPG,2017-01-26,16:13,Muestreo ct sauce/CT S 2020/S19/z-S19 (2196).JPG,True,False,True
827,Sauce,2020,S19,guanaco,1.0,z-S19 (2386).JPG,2017-01-28,01:41,Muestreo ct sauce/CT S 2020/S19/z-S19 (2386).JPG,True,False,True
828,Sauce,2020,S19,guanaco,1.0,z-S19 (2490).JPG,2017-01-28,17:44,Muestreo ct sauce/CT S 2020/S19/z-S19 (2490).JPG,False,False,True
829,Sauce,2020,S19,guanaco,1.0,z-S19 (2507).JPG,2017-01-28,17:45,Muestreo ct sauce/CT S 2020/S19/z-S19 (2507).JPG,True,False,True
830,Sauce,2020,S19,guanaco,1.0,z-S19 (2511).JPG,2017-01-28,18:41,Muestreo ct sauce/CT S 2020/S19/z-S19 (2511).JPG,True,False,True
831,Sauce,2020,S19,guanaco,1.0,z-S19 (2516).JPG,2017-01-28,19:46,Muestreo ct sauce/CT S 2020/S19/z-S19 (2516).JPG,True,False,True
832,Sauce,2020,S19,guanaco,1.0,z-S19 (2518).JPG,2017-01-28,19:46,Muestreo ct sauce/CT S 2020/S19/z-S19 (2518).JPG,True,False,True
833,Sauce,2020,S19,guanaco,1.0,z-S19 (2521).JPG,2017-01-28,19:47,Muestreo ct sauce/CT S 2020/S19/z-S19 (2521).JPG,True,False,True
834,Sauce,2020,S19,guanaco,1.0,z-S19 (2526).JPG,2017-01-28,19:47,Muestreo ct sauce/CT S 2020/S19/z-S19 (2526).JPG,True,False,True
835,Sauce,2020,S19,guanaco,1.0,z-S19 (2531).JPG,2017-01-28,19:48,Muestreo ct sauce/CT S 2020/S19/z-S19 (2531).JPG,True,False,True
836,Sauce,2020,S19,guanaco,1.0,z-S19 (2536).JPG,2017-01-28,19:54,Muestreo ct sauce/CT S 2020/S19/z-S19 (2536).JPG,True,False,True
837,Sauce,2020,S19,guanaco,1.0,z-S19 (2542).JPG,2017-01-28,22:41,Muestreo ct sauce/CT S 2020/S19/z-S19 (2542).JPG,True,False,True
838,Sauce,2020,S19,guanaco,1.0,z-S19 (2546).JPG,2017-01-28,22:42,Muestreo ct sauce/CT S 2020/S19/z-S19 (2546).JPG,True,False,True
839,Sauce,2020,S19,guanaco,1.0,z-S19 (2553).JPG,2017-01-28,22:42,Muestreo ct sauce/CT S 2020/S19/z-S19 (2553).JPG,True,False,True
840,Sauce,2020,S19,guanaco,1.0,z-S19 (2556).JPG,2017-01-28,22:42,Muestreo ct sauce/CT S 2020/S19/z-S19 (2556).JPG,True,False,True
841,Sauce,2020,S19,guanaco,2.0,z-S19 (2559).JPG,2017-01-28,22:42,Muestreo ct sauce/CT S 2020/S19/z-S19 (2559).JPG,True,False,True
842,Sauce,2020,S19,guanaco,1.0,z-S19 (2561).JPG,2017-01-28,22:42,Muestreo ct sauce/CT S 2020/S19/z-S19 (2561).JPG,True,False,True
843,Sauce,2020,S19,guanaco,1.0,z-S19 (2563).JPG,2017-01-28,22:43,Muestreo ct sauce/CT S 2020/S19/z-S19 (2563).JPG,True,False,True
844,Sauce,2020,S19,guanaco,1.0,z-S19 (2566).JPG,2017-01-28,22:43,Muestreo ct sauce/CT S 2020/S19/z-S19 (2566).JPG,True,False,True
845,Sauce,2020,S19,guanaco,1.0,z-S19 (2866).JPG,2017-01-30,16:21,Muestreo ct sauce/CT S 2020/S19/z-S19 (2866).JPG,True,False,True
846,Sauce,2020,S19,guanaco,1.0,z-S19 (2881).JPG,2017-01-30,16:29,Muestreo ct sauce/CT S 2020/S19/z-S19 (2881).JPG,True,False,True
847,Sauce,2020,S19,guanaco,1.0,z-S19 (2886).JPG,2017-01-30,16:29,Muestreo ct sauce/CT S 2020/S19/z-S19 (2886).JPG,True,False,True
849,Sauce,2020,S19,guanaco,1.0,z-S19 (3131).JPG,2017-02-01,18:54,Muestreo ct sauce/CT S 2020/S19/z-S19 (3131).JPG,True,False,True
850,Sauce,2020,S19,guanaco,1.0,z-S19 (3148).JPG,2017-02-01,19:06,Muestreo ct sauce/CT S 2020/S19/z-S19 (3148).JPG,True,False,True
851,Sauce,2020,S19,guanaco,1.0,z-S19 (3383).JPG,2017-02-02,18:04,Muestreo ct sauce/CT S 2020/S19/z-S19 (3383).JPG,True,False,True
852,Sauce,2020,S19,guanaco,1.0,z-S19 (3384).JPG,2017-02-02,18:04,Muestreo ct sauce/CT S 2020/S19/z-S19 (3384).JPG,True,False,True
853,Sauce,2020,S19,guanaco,2.0,z-S19 (3387).JPG,2017-02-02,18:04,Muestreo ct sauce/CT S 2020/S19/z-S19 (3387).JPG,True,False,True
854,Sauce,2020,S19,guanaco,2.0,z-S19 (3390).JPG,2017-02-02,18:04,Muestreo ct sauce/CT S 2020/S19/z-S19 (3390).JPG,True,False,True
855,Sauce,2020,S19,guanaco,1.0,z-S19 (3391).JPG,2017-02-02,18:04,Muestreo ct sauce/CT S 2020/S19/z-S19 (3391).JPG,True,False,True
856,Sauce,2020,S19,guanaco,2.0,z-S19 (3394).JPG,2017-02-02,18:04,Muestreo ct sauce/CT S 2020/S19/z-S19 (3394).JPG,True,False,True
857,Sauce,2020,S19,guanaco,2.0,z-S19 (3400).JPG,2017-02-02,18:04,Muestreo ct sauce/CT S 2020/S19/z-S19 (3400).JPG,True,False,True
858,Sauce,2020,S19,guanaco,2.0,z-S19 (3406).JPG,2017-02-02,18:04,Muestreo ct sauce/CT S 2020/S19/z-S19 (3406).JPG,True,False,True
859,Sauce,2020,S19,guanaco,1.0,z-S19 (3415).JPG,2017-02-02,18:05,Muestreo ct sauce/CT S 2020/S19/z-S19 (3415).JPG,True,False,True
860,Sauce,2021,S1,peludo,1.0,0-S1- (52).JPG,2021-02-21,11:28,Muestreo ct sauce/CT S 2021/S1/0-S1- (52).JPG,True,False,True
861,Sauce,2021,S1,guanaco,1.0,0-S1- (55).JPG,2021-02-21,11:29,Muestreo ct sauce/CT S 2021/S1/0-S1- (55).JPG,True,False,True
862,Sauce,2021,S1,choique,1.0,0-S1- (57).JPG,2021-02-21,12:31,Muestreo ct sauce/CT S 2021/S1/0-S1- (57).JPG,True,False,True
863,Sauce,2021,S1,choique,2.0,0-S1- (68).JPG,2021-02-21,13:19,Muestreo ct sauce/CT S 2021/S1/0-S1- (68).JPG,True,False,True
864,Sauce,2021,S1,choique,1.0,0-S1- (72).JPG,2021-02-21,13:19,Muestreo ct sauce/CT S 2021/S1/0-S1- (72).JPG,True,False,True
865,Sauce,2021,S1,choique,1.0,0-S1- (102).JPG,2021-02-21,13:23,Muestreo ct sauce/CT S 2021/S1/0-S1- (102).JPG,True,False,True
866,Sauce,2021,S1,liebre,1.0,0-S1- (117).JPG,2021-02-22,06:07,Muestreo ct sauce/CT S 2021/S1/0-S1- (117).JPG,True,False,True
867,Sauce,2021,S1,guanaco,1.0,0-S1- (127).JPG,2021-02-22,10:30,Muestreo ct sauce/CT S 2021/S1/0-S1- (127).JPG,True,False,True
868,Sauce,2021,S1,guanaco,3.0,0-S1- (157).JPG,2021-02-22,11:45,Muestreo ct sauce/CT S 2021/S1/0-S1- (157).JPG,True,False,True
869,Sauce,2021,S1,guanaco,1.0,0-S1- (158).JPG,2021-02-22,11:45,Muestreo ct sauce/CT S 2021/S1/0-S1- (158).JPG,True,False,True
870,Sauce,2021,S1,guanaco,1.0,0-S1- (542).JPG,2021-02-23,12:30,Muestreo ct sauce/CT S 2021/S1/0-S1- (542).JPG,True,False,True
871,Sauce,2021,S1,guanaco,1.0,0-S1- (552).JPG,2021-02-23,12:37,Muestreo ct sauce/CT S 2021/S1/0-S1- (552).JPG,True,False,True
872,Sauce,2021,S1,passeriforme,1.0,0-S1- (632).JPG,2021-02-23,14:54,Muestreo ct sauce/CT S 2021/S1/0-S1- (632).JPG,True,False,True
873,Sauce,2021,S1,choique,13.0,0-S1- (667).JPG,2021-02-24,07:39,Muestreo ct sauce/CT S 2021/S1/0-S1- (667).JPG,True,False,True
874,Sauce,2021,S1,choique,3.0,0-S1- (670).JPG,2021-02-24,07:40,Muestreo ct sauce/CT S 2021/S1/0-S1- (670).JPG,True,False,True
875,Sauce,2021,S1,choique,2.0,0-S1- (676).JPG,2021-02-24,07:40,Muestreo ct sauce/CT S 2021/S1/0-S1- (676).JPG,True,False,True
876,Sauce,2021,S1,choique,1.0,0-S1- (687).JPG,2021-02-24,07:40,Muestreo ct sauce/CT S 2021/S1/0-S1- (687).JPG,True,False,True
877,Sauce,2021,S1,choique,1.0,0-S1- (689).JPG,2021-02-24,07:40,Muestreo ct sauce/CT S 2021/S1/0-S1- (689).JPG,True,False,True
878,Sauce,2021,S1,choique,2.0,0-S1- (697).JPG,2021-02-24,07:41,Muestreo ct sauce/CT S 2021/S1/0-S1- (697).JPG,True,False,True
879,Sauce,2021,S1,choique,1.0,0-S1- (699).JPG,2021-02-24,07:41,Muestreo ct sauce/CT S 2021/S1/0-S1- (699).JPG,True,False,True
880,Sauce,2021,S1,choique,1.0,0-S1- (701).JPG,2021-02-24,07:41,Muestreo ct sauce/CT S 2021/S1/0-S1- (701).JPG,True,False,True
881,Sauce,2021,S1,choique,1.0,0-S1- (703).JPG,2021-02-24,07:41,Muestreo ct sauce/CT S 2021/S1/0-S1- (703).JPG,True,False,True
882,Sauce,2021,S1,choique,2.0,0-S1- (707).JPG,2021-02-24,07:41,Muestreo ct sauce/CT S 2021/S1/0-S1- (707).JPG,True,False,True
883,Sauce,2021,S1,choique,1.0,0-S1- (709).JPG,2021-02-24,07:41,Muestreo ct sauce/CT S 2021/S1/0-S1- (709).JPG,True,False,True
884,Sauce,2021,S1,choique,2.0,0-S1- (712).JPG,2021-02-24,07:41,Muestreo ct sauce/CT S 2021/S1/0-S1- (712).JPG,True,False,True
885,Sauce,2021,S1,guanaco,1.0,0-S1- (747).JPG,2021-02-24,07:46,Muestreo ct sauce/CT S 2021/S1/0-S1- (747).JPG,True,False,True
886,Sauce,2021,S1,guanaco,1.0,0-S1- (892).JPG,2021-02-24,15:04,Muestreo ct sauce/CT S 2021/S1/0-S1- (892).JPG,True,False,True
887,Sauce,2021,S1,guanaco,1.0,0-S1- (908).JPG,2021-02-24,15:05,Muestreo ct sauce/CT S 2021/S1/0-S1- (908).JPG,True,False,True
888,Sauce,2021,S1,guanaco,1.0,0-S1- (911).JPG,2021-02-24,15:05,Muestreo ct sauce/CT S 2021/S1/0-S1- (911).JPG,True,False,True
889,Sauce,2021,S1,guanaco,1.0,0-S1- (1437).JPG,2021-02-27,09:48,Muestreo ct sauce/CT S 2021/S1/0-S1- (1437).JPG,True,False,True
890,Sauce,2021,S1,guanaco,1.0,0-S1- (1866).JPG,2021-02-27,13:56,Muestreo ct sauce/CT S 2021/S1/0-S1- (1866).JPG,True,False,True
891,Sauce,2021,S1,guanaco,1.0,0-S1- (1887).JPG,2021-02-27,13:58,Muestreo ct sauce/CT S 2021/S1/0-S1- (1887).JPG,True,False,True
892,Sauce,2021,S1,guanaco,1.0,0-S1- (2074).JPG,2021-02-27,14:25,Muestreo ct sauce/CT S 2021/S1/0-S1- (2074).JPG,True,False,True
893,Sauce,2021,S1,piche,1.0,1-S1- (168).JPG,2021-03-04,14:45,Muestreo ct sauce/CT S 2021/S1/1-S1- (168).JPG,True,False,True
894,Sauce,2021,S1,guanaco,1.0,1-S1- (177).JPG,2021-03-05,07:37,Muestreo ct sauce/CT S 2021/S1/1-S1- (177).JPG,True,False,True
895,Sauce,2021,S1,guanaco,1.0,1-S1- (188).JPG,2021-03-05,07:38,Muestreo ct sauce/CT S 2021/S1/1-S1- (188).JPG,True,False,True
896,Sauce,2021,S1,guanaco,1.0,1-S1- (208).JPG,2021-03-05,07:39,Muestreo ct sauce/CT S 2021/S1/1-S1- (208).JPG,True,False,True
897,Sauce,2021,S1,guanaco,1.0,1-S1- (467).JPG,2021-03-06,09:45,Muestreo ct sauce/CT S 2021/S1/1-S1- (467).JPG,True,False,True
898,Sauce,2021,S1,choique,1.0,1-S1- (472).JPG,2021-03-06,10:44,Muestreo ct sauce/CT S 2021/S1/1-S1- (472).JPG,True,False,True
899,Sauce,2021,S1,choique,1.0,1-S1- (478).JPG,2021-03-06,10:45,Muestreo ct sauce/CT S 2021/S1/1-S1- (478).JPG,True,False,True
900,Sauce,2021,S1,choique,3.0,1-S1- (481).JPG,2021-03-06,10:45,Muestreo ct sauce/CT S 2021/S1/1-S1- (481).JPG,True,False,True
901,Sauce,2021,S1,choique,1.0,1-S1- (482).JPG,2021-03-06,10:45,Muestreo ct sauce/CT S 2021/S1/1-S1- (482).JPG,True,False,True
902,Sauce,2021,S1,guanaco,1.0,1-S1- (562).JPG,2021-03-07,10:05,Muestreo ct sauce/CT S 2021/S1/1-S1- (562).JPG,True,False,True
903,Sauce,2021,S1,guanaco,1.0,1-S1- (842).JPG,2021-03-08,07:35,Muestreo ct sauce/CT S 2021/S1/1-S1- (842).JPG,True,False,True
904,Sauce,2021,S1,guanaco,1.0,1-S1- (847).JPG,2021-03-08,09:29,Muestreo ct sauce/CT S 2021/S1/1-S1- (847).JPG,True,False,True
905,Sauce,2021,S1,guanaco,1.0,1-S1- (1122).JPG,2021-03-10,08:43,Muestreo ct sauce/CT S 2021/S1/1-S1- (1122).JPG,True,False,True
906,Sauce,2021,S1,guanaco,2.0,1-S1- (1127).JPG,2021-03-10,08:44,Muestreo ct sauce/CT S 2021/S1/1-S1- (1127).JPG,True,False,True
907,Sauce,2021,S1,guanaco,1.0,1-S1- (1297).JPG,2021-03-11,14:58,Muestreo ct sauce/CT S 2021/S1/1-S1- (1297).JPG,True,False,True
908,Sauce,2021,S1,guanaco,2.0,1-S1- (1322).JPG,2021-03-12,08:17,Muestreo ct sauce/CT S 2021/S1/1-S1- (1322).JPG,True,False,True
909,Sauce,2021,S1,guanaco,1.0,1-S1- (1337).JPG,2021-03-12,08:18,Muestreo ct sauce/CT S 2021/S1/1-S1- (1337).JPG,False,False,True
911,Sauce,2021,S1,guanaco,2.0,1-S1- (1542).JPG,2021-03-13,11:05,Muestreo ct sauce/CT S 2021/S1/1-S1- (1542).JPG,True,False,True
912,Sauce,2021,S1,guanaco,3.0,1-S1- (1612).JPG,2021-03-13,11:14,Muestreo ct sauce/CT S 2021/S1/1-S1- (1612).JPG,True,False,True
913,Sauce,2021,S1,choique,1.0,1-S1- (1769).JPG,2021-03-13,14:33,Muestreo ct sauce/CT S 2021/S1/1-S1- (1769).JPG,True,False,True
914,Sauce,2021,S1,choique,1.0,1-S1- (1782).JPG,2021-03-13,14:34,Muestreo ct sauce/CT S 2021/S1/1-S1- (1782).JPG,True,False,True
915,Sauce,2021,S1,guanaco,3.0,2-S1- (61).JPG,2021-03-15,16:47,Muestreo ct sauce/CT S 2021/S1/2-S1- (61).JPG,True,False,True
916,Sauce,2021,S1,guanaco,3.0,2-S1- (131).JPG,2021-03-17,12:50,Muestreo ct sauce/CT S 2021/S1/2-S1- (131).JPG,True,False,True
917,Sauce,2021,S1,choique,1.0,2-S1- (136).JPG,2021-03-17,16:43,Muestreo ct sauce/CT S 2021/S1/2-S1- (136).JPG,True,False,True
918,Sauce,2021,S1,mara,2.0,2-S1- (176).JPG,2021-03-18,08:01,Muestreo ct sauce/CT S 2021/S1/2-S1- (176).JPG,True,False,True
919,Sauce,2021,S1,guanaco,2.0,2-S1- (186).JPG,2021-03-18,13:46,Muestreo ct sauce/CT S 2021/S1/2-S1- (186).JPG,True,False,True
920,Sauce,2021,S1,guanaco,2.0,2-S1- (211).JPG,2021-03-19,17:28,Muestreo ct sauce/CT S 2021/S1/2-S1- (211).JPG,True,False,True
921,Sauce,2021,S1,guanaco,1.0,2-S1- (296).JPG,2021-03-21,12:00,Muestreo ct sauce/CT S 2021/S1/2-S1- (296).JPG,True,False,True
922,Sauce,2021,S1,choique,4.0,2-S1- (336).JPG,2021-03-21,17:14,Muestreo ct sauce/CT S 2021/S1/2-S1- (336).JPG,True,False,True
923,Sauce,2021,S1,guanaco,1.0,2-S1- (411).JPG,2021-03-22,03:08,Muestreo ct sauce/CT S 2021/S1/2-S1- (411).JPG,True,False,True
924,Sauce,2021,S1,guanaco,1.0,2-S1- (414).JPG,2021-03-22,03:08,Muestreo ct sauce/CT S 2021/S1/2-S1- (414).JPG,True,False,True
925,Sauce,2021,S2,guanaco,1.0,0-S2- (2).JPG,2021-02-20,16:16,Muestreo ct sauce/CT S 2021/S2/0-S2- (2).JPG,True,False,True
