,Ruta,Sitio,Año,Camara,Extra,Archivo,Fecha,Hora,Animal_proba,Animal,Guanaco_proba,Guanaco,Especie,Cantidad_proba,Cantidad,Validar,Validado
1183,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (374).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (374).JPG,2023-02-19,13:42:05,0.0,0,,,,,,False,0
3371,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (373).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (373).JPG,2023-02-19,13:42:05,0.0,0,,,,,,False,0
5609,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (375).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (375).JPG,2023-02-19,13:42:06,0.0,0,,,,,,False,0
5693,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (376).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (376).JPG,2023-02-19,13:42:07,0.0,0,,,,,,False,0
1302,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (377).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (377).JPG,2023-02-19,13:42:08,0.0,0,,,,,,False,0
2299,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (378).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (378).JPG,2023-02-19,13:42:08,0.0,0,,,,,,False,0
932,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (379).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (379).JPG,2023-02-19,13:44:00,0.0,0,,,,,,False,0
5627,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (380).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (380).JPG,2023-02-19,13:44:00,0.0,0,,,,,,False,0
5078,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (381).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (381).JPG,2023-02-19,13:44:01,0.0,0,,,,,,False,0
2000,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (384).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (384).JPG,2023-02-19,13:44:11,0.0,0,,,,,,False,0
5644,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (383).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (383).JPG,2023-02-19,13:44:11,0.0,0,,,,,,False,0
6655,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (382).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (382).JPG,2023-02-19,13:44:11,0.0,0.0,,,,,,False,0.0
1228,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (386).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (386).JPG,2023-02-19,13:44:15,0.0,0,,,,,,False,0
2746,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (385).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (385).JPG,2023-02-19,13:44:15,0.0,0,,,,,,False,0
4631,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (387).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (387).JPG,2023-02-19,13:44:15,0.0,0,,,,,,False,0
2679,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (390).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (390).JPG,2023-02-19,13:45:07,0.0,0,,,,,,False,0
3822,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (388).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (388).JPG,2023-02-19,13:45:07,0.0,0,,,,,,False,0
4113,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (389).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (389).JPG,2023-02-19,13:45:07,0.0,0,,,,,,False,0
1634,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (393).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (393).JPG,2023-02-19,13:45:42,0.0,0,,,,,,False,0
2541,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (392).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (392).JPG,2023-02-19,13:45:42,0.0,0,,,,,,False,0
2678,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (391).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (391).JPG,2023-02-19,13:45:42,0.0,0,,,,,,False,0
2342,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (394).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (394).JPG,2023-02-19,13:45:47,0.0,0,,,,,,False,0
5619,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (395).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (395).JPG,2023-02-19,13:45:48,0.0,0,,,,,,False,0
6258,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (396).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (396).JPG,2023-02-19,13:45:48,0.0,0.0,,,,,,False,0.0
5606,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (397).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (397).JPG,2023-02-19,13:46:01,0.0,0,,,,,,False,0
2974,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (399).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (399).JPG,2023-02-19,13:46:02,0.0,0,,,,,,False,0
6039,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (398).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (398).JPG,2023-02-19,13:46:02,0.0,0.0,,,,,,False,0.0
723,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (401).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (401).JPG,2023-02-19,13:48:57,0.0,0,,,,,,False,0
765,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (400).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (400).JPG,2023-02-19,13:48:57,0.0,0,,,,,,False,0
2692,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (402).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (402).JPG,2023-02-19,13:48:58,0.0,0,,,,,,False,0
2336,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (403).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (403).JPG,2023-02-19,13:50:04,0.0,0,,,,,,False,0
373,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (405).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (405).JPG,2023-02-19,13:50:05,0.0,0,,,,,,False,0
3607,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (404).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (404).JPG,2023-02-19,13:50:05,0.0,0,,,,,,False,0
1610,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (406).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (406).JPG,2023-02-19,13:51:31,0.0,0,,,,,,False,0
1860,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (407).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (407).JPG,2023-02-19,13:51:31,0.0,0,,,,,,False,0
2634,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (408).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (408).JPG,2023-02-19,13:51:31,0.0,0,,,,,,False,0
1036,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (411).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (411).JPG,2023-02-19,13:51:35,0.0,0,,,,,,False,0
4539,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (410).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (410).JPG,2023-02-19,13:51:35,0.0,0,,,,,,False,0
6094,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (409).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (409).JPG,2023-02-19,13:51:35,0.0,0.0,,,,,,False,0.0
4491,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (412).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (412).JPG,2023-02-19,13:51:45,0.0,0,,,,,,False,0
5477,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (413).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (413).JPG,2023-02-19,13:51:45,0.0,0,,,,,,False,0
2394,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (414).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (414).JPG,2023-02-19,13:51:46,0.0,0,,,,,,False,0
5515,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (415).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (415).JPG,2023-02-19,13:51:56,0.0,0,,,,,,False,0
789,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (416).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (416).JPG,2023-02-19,13:51:57,0.0,0,,,,,,False,0
3286,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (417).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (417).JPG,2023-02-19,13:51:57,0.0,0,,,,,,False,0
5215,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (418).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (418).JPG,2023-02-19,13:52:05,0.0,0,,,,,,False,0
203,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (419).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (419).JPG,2023-02-19,13:52:06,0.0,0,,,,,,False,0
5474,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (420).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (420).JPG,2023-02-19,13:52:06,0.0,0,,,,,,False,0
5441,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (421).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (421).JPG,2023-02-19,13:52:25,0.0,0,,,,,,False,0
1356,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (422).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (422).JPG,2023-02-19,13:52:26,0.0,0,,,,,,False,0
2952,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (423).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (423).JPG,2023-02-19,13:52:26,0.0,0,,,,,,False,0
346,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (426).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (426).JPG,2023-02-19,13:53:55,0.0,0,,,,,,False,0
1061,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (424).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (424).JPG,2023-02-19,13:53:55,0.0,0,,,,,,False,0
2106,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (425).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (425).JPG,2023-02-19,13:53:55,0.0,0,,,,,,False,0
839,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (428).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (428).JPG,2023-02-19,13:55:12,0.0,0,,,,,,False,0
3664,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (427).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (427).JPG,2023-02-19,13:55:12,0.0,0,,,,,,False,0
4659,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (429).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (429).JPG,2023-02-19,13:55:13,0.0,0,,,,,,False,0
5590,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (430).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (430).JPG,2023-02-19,13:55:22,0.0,0,,,,,,False,0
1429,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (431).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (431).JPG,2023-02-19,13:55:23,0.0,0,,,,,,False,0
2659,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (432).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (432).JPG,2023-02-19,13:55:23,0.0,0,,,,,,False,0
391,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (433).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (433).JPG,2023-02-19,13:55:40,0.0,0,,,,,,False,0
337,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (434).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (434).JPG,2023-02-19,13:55:41,0.0,0,,,,,,False,0
2154,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (435).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (435).JPG,2023-02-19,13:55:41,0.0,0,,,,,,False,0
764,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (436).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (436).JPG,2023-02-19,13:55:55,0.0,0,,,,,,False,0
4017,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (437).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (437).JPG,2023-02-19,13:55:55,0.0,0,,,,,,False,0
2532,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (438).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (438).JPG,2023-02-19,13:55:56,0.0,0,,,,,,False,0
2873,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (440).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (440).JPG,2023-02-19,13:56:13,0.0,0,,,,,,False,0
5464,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (439).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (439).JPG,2023-02-19,13:56:13,0.0,0,,,,,,False,0
4,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (441).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (441).JPG,2023-02-19,13:56:14,0.0,0,,,,,,False,0
886,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (442).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (442).JPG,2023-02-19,13:56:27,0.0,0,,,,,,False,0
5961,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (443).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (443).JPG,2023-02-19,13:56:28,0.0,0,,,,,,False,0
6494,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (444).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (444).JPG,2023-02-19,13:56:28,0.0,0.0,,,,,,False,0.0
3488,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (446).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (446).JPG,2023-02-19,13:56:48,0.0,0,,,,,,False,0
